0.688331	0.716701	
0.513338	0.550012	
0.868845	0.872082	
0.960207	0.979692	
1.138002	0.651451	
1.321681	0.648116	
1.574357	0.437432	
1.986778	0.142018	
2.945515	1.177669	
2.640386	0.095838	
2.492527	0.348902	
2.901425	0.701825	
2.430685	0.547146	
2.304760	0.441215	
2.805421	1.138943	
3.672184	2.965654	
3.270832	2.434063	
3.437215	1.328662	
2.889868	1.660875	
1.881181	1.184376	
